4.5569 4.7505 5.0513 5.432 5.8099 5.8245 5.8621 6.1629 6.2206 6.3124 6.6631 6.7567 6.7672 7.1679 7.1724 7.2923 7.2923 7.477 7.477 7.5405 7.6775 7.6775 7.7682 7.8009 7.8009 7.841 7.8526 7.8527 7.9414 8.0381 8.0381 8.0847 8.2278 8.2429 8.243 8.3712 8.426 8.426 8.5012 8.6243 8.6243 8.9744 8.9912 8.9913 9.2035 9.4402 9.4402 9.6941 9.8219 9.8219 9.8264 10.009 10.18 10.224 10.467 10.641 10.713 10.995 11.192 11.243 11.475 11.625 11.731 11.731 11.902 11.984 12.191 12.259 12.608 12.645 12.645 12.657 12.682 12.682 12.819 12.98 12.98 12.986 13.048 13.048 13.239 13.264 13.334 13.334 13.341 13.387 13.387 13.53 13.53 13.558 13.585 13.604 13.604 13.667 13.667 13.71 13.797 13.858 13.858 14.056 14.24 14.24 14.268 14.556 14.557 14.78 14.78 14.94 15.272 15.272 16.014 16.014 16.249 16.798 16.798 17.151 17.437 17.437 17.838 18.168 19.226 19.385 20.515 20.56 21.552 21.675 21.727 21.727 22.148 22.148 22.482 22.516 22.735 22.735 23.142 23.154 23.298 23.298 23.544 23.547 23.743 23.743 24.024 24.024
4.3244 4.5428 4.6848 4.783 5.0622 5.2726 5.3071 5.5178 5.7648 5.8646 6.3921 6.419 6.9655 7.0743 7.4786 7.5599 7.6956 7.7019 7.7897 7.8609 7.8818 7.9042 8.106 8.1292 8.1294 8.2505 8.286 8.3416 8.3675 8.4565 8.507 8.5924 8.601 8.6352 8.781 8.8317 8.9006 8.9508 9.0494 9.0607 9.0967 9.1784 9.179 9.334 9.3771 9.4086 9.4582 9.5765 9.6038 9.8739 9.8943 10.077 10.189 10.389 10.47 10.559 10.685 10.702 10.812 10.849 10.95 11.283 11.424 11.576 11.767 11.968 11.983 11.986 12.389 12.444 12.577 12.594 12.82 12.834 12.928 13.021 13.061 13.159 13.164 13.175 13.18 13.243 13.26 13.322 13.327 13.357 13.359 13.514 13.699 13.705 14.039 14.141 14.169 14.339 14.362 14.42 14.632 14.917 14.936 15.142 15.304 15.422 15.425 15.536 15.59 15.718 15.747 15.811 16.048 16.598 16.833 16.923 17.162 17.646 17.836 17.93 18.086 18.188 18.232 18.55 18.74 18.793 19.185 19.371 19.963 20.459 21.246 21.365 21.552 21.809 21.907 22.101 22.396 22.408 22.656 22.671 22.808 22.825 22.837 22.838 22.955 22.981 23.081 23.088
4.2579 4.2669 4.614 4.6461 5.0392 5.0656 5.3982 5.4369 5.9086 5.9897 6.4849 6.5439 7.0856 7.1153 7.2489 7.4525 7.566 7.8069 7.8107 7.8644 7.9538 7.9714 7.9745 7.9859 8.1608 8.2237 8.2252 8.3815 8.4628 8.5154 8.6133 8.6286 8.6435 8.7779 8.8486 8.8951 8.9013 8.9963 9.2181 9.2913 9.3283 9.4003 9.553 9.6299 9.6836 9.6918 9.8241 9.8976 9.9491 10.017 10.234 10.364 10.451 10.764 10.81 10.914 10.922 11.08 11.204 11.289 11.383 11.576 11.706 11.867 11.924 12.01 12.054 12.106 12.182 12.241 12.282 12.292 12.405 12.415 12.43 12.469 12.518 12.522 12.804 12.804 13.089 13.102 13.257 13.275 13.287 13.397 13.534 13.549 13.594 13.813 13.879 14.198 14.333 14.496 14.598 14.63 14.676 14.885 14.947 15.182 15.425 15.664 15.747 15.868 16.011 16.147 16.532 16.682 16.715 16.799 17.034 17.617 17.896 18.011 18.343 18.436 18.485 18.874 19.012 19.028 19.198 19.646 19.981 20.083 20.192 20.69 20.872 21.011 21.073 21.107 21.285 21.347 21.517 21.556 21.646 21.686 21.696 21.782 22.277 22.379 22.741 22.797 23.026 23.042
4.3244 4.5428 4.6848 4.783 5.0622 5.2726 5.3071 5.5178 5.7648 5.8646 6.3921 6.419 6.9655 7.0743 7.4786 7.5599 7.6956 7.7019 7.7897 7.8609 7.8818 7.9042 8.106 8.1292 8.1294 8.2505 8.286 8.3416 8.3675 8.4565 8.507 8.5924 8.601 8.6352 8.781 8.8317 8.9006 8.9508 9.0494 9.0607 9.0967 9.1784 9.179 9.334 9.3771 9.4086 9.4582 9.5765 9.6038 9.8739 9.8943 10.077 10.189 10.389 10.47 10.559 10.685 10.702 10.812 10.849 10.95 11.283 11.424 11.576 11.767 11.968 11.983 11.986 12.389 12.444 12.577 12.594 12.82 12.834 12.928 13.021 13.061 13.159 13.164 13.175 13.18 13.243 13.26 13.322 13.327 13.357 13.359 13.514 13.699 13.705 14.039 14.141 14.169 14.339 14.362 14.42 14.632 14.917 14.936 15.142 15.304 15.422 15.425 15.536 15.59 15.718 15.747 15.811 16.048 16.598 16.833 16.923 17.162 17.646 17.836 17.93 18.086 18.188 18.232 18.55 18.74 18.793 19.185 19.371 19.963 20.459 21.246 21.365 21.552 21.809 21.907 22.101 22.396 22.408 22.656 22.671 22.808 22.825 22.837 22.838 22.955 22.981 23.081 23.088
4.5569 4.7505 5.0513 5.432 5.8099 5.8245 5.8621 6.1629 6.2206 6.3124 6.6631 6.7567 6.7672 7.1679 7.1724 7.2923 7.2923 7.477 7.477 7.5405 7.6775 7.6775 7.7682 7.8009 7.8009 7.841 7.8526 7.8527 7.9414 8.0381 8.0381 8.0847 8.2278 8.2429 8.243 8.3712 8.426 8.426 8.5012 8.6243 8.6243 8.9744 8.9912 8.9913 9.2035 9.4402 9.4402 9.6941 9.8219 9.8219 9.8264 10.009 10.18 10.224 10.467 10.641 10.713 10.995 11.192 11.243 11.475 11.625 11.731 11.731 11.902 11.984 12.191 12.259 12.608 12.645 12.645 12.657 12.682 12.682 12.819 12.98 12.98 12.986 13.048 13.048 13.239 13.264 13.334 13.334 13.341 13.387 13.387 13.53 13.53 13.558 13.585 13.604 13.604 13.667 13.667 13.71 13.797 13.858 13.858 14.056 14.24 14.24 14.268 14.556 14.557 14.78 14.78 14.94 15.272 15.272 16.014 16.014 16.249 16.798 16.798 17.151 17.437 17.437 17.838 18.168 19.226 19.385 20.515 20.56 21.552 21.675 21.727 21.727 22.148 22.148 22.482 22.516 22.735 22.735 23.142 23.154 23.298 23.298 23.544 23.547 23.743 23.743 24.024 24.024
6.0877 6.0878 6.1848 6.1849 6.3389 6.3389 6.5372 6.5372 6.5561 6.5561 6.5589 6.559 6.7668 6.7669 6.8595 6.8595 6.8639 6.864 7.05 7.0501 7.2209 7.221 7.2519 7.252 7.3495 7.3496 7.5144 7.5145 7.6482 7.6484 7.7133 7.7135 7.7609 7.7611 7.7664 7.7666 8.2149 8.215 8.336 8.3363 8.694 8.6941 9.2529 9.253 9.9513 9.9514 10.548 10.548 10.625 10.625 10.74 10.74 11.018 11.018 11.21 11.21 11.299 11.299 11.384 11.385 11.456 11.456 11.548 11.549 11.771 11.771 11.803 11.803 12.084 12.084 12.143 12.143 12.25 12.25 12.37 12.371 12.672 12.672 12.72 12.72 12.783 12.783 12.866 12.866 13.063 13.063 13.113 13.113 13.257 13.257 13.288 13.288 13.34 13.34 13.444 13.445 13.625 13.625 13.681 13.681 13.8 13.8 13.918 13.918 13.923 13.923 14.081 14.081 14.669 14.67 15.186 15.186 16.146 16.146 17.121 17.121 18.128 18.128 18.996 18.997 20.038 20.038 20.714 20.714 21.476 21.476 21.813 21.813 22.437 22.437 22.494 22.494 23.2 23.2 23.214 23.214 23.775 23.775 23.778 23.778 24.13 24.13 24.131 24.131
4.3244 4.5428 4.6848 4.783 5.0622 5.2726 5.3071 5.5178 5.7648 5.8646 6.3921 6.419 6.9655 7.0743 7.4786 7.5599 7.6956 7.7019 7.7897 7.8609 7.8818 7.9042 8.106 8.1292 8.1294 8.2505 8.286 8.3416 8.3675 8.4565 8.507 8.5924 8.601 8.6352 8.781 8.8317 8.9006 8.9508 9.0494 9.0607 9.0967 9.1784 9.179 9.334 9.3771 9.4086 9.4582 9.5765 9.6038 9.8739 9.8943 10.077 10.189 10.389 10.47 10.559 10.685 10.702 10.812 10.849 10.95 11.283 11.424 11.576 11.767 11.968 11.983 11.986 12.389 12.444 12.577 12.594 12.82 12.834 12.928 13.021 13.061 13.159 13.164 13.175 13.18 13.243 13.26 13.322 13.327 13.357 13.359 13.514 13.699 13.705 14.039 14.141 14.169 14.339 14.362 14.42 14.632 14.917 14.936 15.142 15.304 15.422 15.425 15.536 15.59 15.718 15.747 15.811 16.048 16.598 16.833 16.923 17.162 17.646 17.836 17.93 18.086 18.188 18.232 18.55 18.74 18.793 19.185 19.371 19.963 20.459 21.246 21.365 21.552 21.809 21.907 22.101 22.396 22.408 22.656 22.671 22.808 22.825 22.837 22.838 22.955 22.981 23.081 23.088
2.4265 2.8639 3.412 3.431 3.4931 3.7102 4.0795 4.1469 4.534 4.6525 5.0981 5.1871 5.6495 5.774 5.867 6.0302 6.1663 6.299 6.7514 6.7722 6.9283 7.2672 7.4419 7.726 7.7452 8.1488 8.229 8.4814 8.6542 8.7229 8.7229 8.8018 8.8018 8.9044 8.9263 8.9263 8.9384 9.0877 9.0877 9.1462 9.1731 9.274 9.274 9.3618 9.5471 9.5471 9.5791 9.8046 9.8047 9.8405 10.031 10.094 10.094 10.193 10.301 10.375 10.375 10.448 10.648 10.658 10.658 10.91 10.91 10.971 11.084 11.084 11.473 11.477 11.696 12.078 12.468 12.468 12.507 12.679 12.967 13.102 13.102 13.229 13.229 13.284 13.372 13.372 13.476 13.493 13.493 13.571 13.571 13.68 13.748 13.768 14.655 14.868 15.113 15.113 15.222 15.261 15.261 15.38 15.492 15.492 15.784 15.784 15.907 16.106 16.106 16.228 16.275 16.692 16.745 16.745 17.248 17.249 17.496 17.666 17.666 17.858 18.16 18.16 18.49 18.63 18.652 18.652 19.07 19.07 19.351 19.351 19.829 20.985 21.995 22.382 22.382 22.711 22.711 22.815 22.942 22.942 23.184 23.184 23.382 23.382 23.418 23.509 23.509 23.785
2.2668 2.2936 2.7334 2.7362 2.9853 3.1965 3.576 3.826 3.8676 4.1862 4.3788 4.5911 4.9451 5.0211 5.0233 5.588 5.6693 5.9204 6.1902 6.3528 6.5792 6.7242 7.0611 7.3185 7.3707 7.7572 7.9098 8.1203 8.2953 8.3886 8.6996 8.9235 8.9292 9.1029 9.1064 9.1642 9.1735 9.2189 9.265 9.2664 9.3629 9.3863 9.4023 9.4521 9.4736 9.4858 9.5805 9.616 9.6972 9.6973 9.8004 9.8487 9.9356 9.9891 10.095 10.132 10.146 10.353 10.518 10.592 10.614 10.897 11.071 11.103 11.24 11.301 11.647 11.715 11.884 12.124 12.125 12.191 12.433 12.451 12.512 12.704 12.866 13.014 13.16 13.171 13.419 13.525 13.538 13.601 13.613 13.712 13.743 13.821 13.87 13.996 14.02 14.872 14.893 15.428 15.77 15.774 15.869 15.884 15.894 15.926 16.056 16.073 16.224 16.31 16.397 16.407 16.431 16.616 16.648 16.713 16.847 17.051 17.216 17.318 17.561 17.562 17.717 17.818 18.431 18.544 18.929 19.097 19.464 19.796 20.413 20.444 20.503 21.19 21.335 21.777 21.833 22.186 22.409 22.869 22.901 22.928 23.295 23.532 23.582 23.679 23.756 23.978 24.176 24.251
2.4265 2.8639 3.412 3.431 3.4931 3.7102 4.0795 4.1469 4.534 4.6525 5.0981 5.1871 5.6495 5.774 5.867 6.0302 6.1663 6.299 6.7514 6.7722 6.9283 7.2672 7.4419 7.726 7.7452 8.1488 8.229 8.4814 8.6542 8.7229 8.7229 8.8018 8.8018 8.9044 8.9263 8.9263 8.9384 9.0877 9.0877 9.1462 9.1731 9.274 9.274 9.3618 9.5471 9.5471 9.5791 9.8046 9.8047 9.8405 10.031 10.094 10.094 10.193 10.301 10.375 10.375 10.448 10.648 10.658 10.658 10.91 10.91 10.971 11.084 11.084 11.473 11.477 11.696 12.078 12.468 12.468 12.507 12.679 12.967 13.102 13.102 13.229 13.229 13.284 13.372 13.372 13.476 13.493 13.493 13.571 13.571 13.68 13.748 13.768 14.655 14.868 15.113 15.113 15.222 15.261 15.261 15.38 15.492 15.492 15.784 15.784 15.907 16.106 16.106 16.228 16.275 16.692 16.745 16.745 17.248 17.249 17.496 17.666 17.666 17.858 18.16 18.16 18.49 18.63 18.652 18.652 19.07 19.07 19.351 19.351 19.829 20.985 21.995 22.382 22.382 22.711 22.711 22.815 22.942 22.942 23.184 23.184 23.382 23.382 23.418 23.509 23.509 23.785
